Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
12640000,0.44093505,243.62337662337663,0.44990763,1.112784447124252,1.112784447124252,0.043808285,0.026939897,0.000110579946,1.0
12660000,0.4729374,256.5263157894737,0.416889,1.1111171324982454,1.1111171324982454,0.0367609,0.028386105,0.00011027101,1.0
12680000,0.50231224,298.27536231884056,0.39136833,1.0414290180888728,1.0414290180888728,0.04011462,0.027069125,0.00010996222,1.0
12700000,0.5660202,286.1617647058824,0.40858608,1.249686786247527,1.249686786247527,0.038732983,0.021424372,0.000109651904,1.0
12720000,0.44087756,284.7391304347826,0.4603433,1.1636724894245465,1.1636724894245465,0.031949148,0.02752981,0.00010934322,1.0
12740000,0.4825724,315.2258064516129,0.42773765,1.1058311746990095,1.1058311746990095,0.03291529,0.020746533,0.00010903356,1.0
12760000,0.41752633,278.85714285714283,0.47529075,1.1247267895181414,1.1247267895181414,0.034833178,0.022603188,0.00010872427,1.0
12780000,0.41978052,215.8659793814433,0.49325594,1.1494227053271127,1.1494227053271127,0.048647314,0.020249356,0.00010841476,1.0
12800000,0.5071221,382.85714285714283,0.3718017,0.8301367619816138,0.8301367619816138,0.024883524,0.025236597,0.00010810551,1.0
12820000,0.40127328,249.83333333333334,0.44810638,1.127620545335305,1.127620545335305,0.036910623,0.02856566,0.00010779618,1.0
12840000,0.46554157,342.46031746031747,0.37504554,0.8548555784518757,0.8548555784518757,0.029421164,0.02347652,0.00010748653,1.0
12860000,0.4330456,379.03846153846155,0.40866515,1.1582173411376202,1.1582173411376202,0.03671066,0.01834892,0.00010725445,1.0
12880000,0.4136989,222.52808988764045,0.43872195,1.1813000156805757,1.1813000156805757,0.032425385,0.02797439,0.00010702195,1.0
12900000,0.43889573,351.9056603773585,0.37977716,0.9205037955686731,0.9205037955686731,0.03886144,0.024259906,0.00010671204,1.0
12920000,0.4484446,285.81081081081084,0.45125267,1.1524311078561318,1.1524311078561318,0.03453915,0.024766605,0.00010640349,1.0
12940000,0.38418332,276.4428571428571,0.49924713,1.2404116192373678,1.2404116192373678,0.033332735,0.021633172,0.00010609468,1.0
12960000,0.46286348,375.7090909090909,0.4242375,0.9244446823639529,0.9244446823639529,0.037142478,0.026410412,0.00010578531,1.0
12980000,0.47325635,274.1014492753623,0.40055606,1.0220710291810657,1.0220710291810657,0.026702289,0.024883885,0.000105476065,1.0
13000000,0.4333797,297.93150684931504,0.46168992,1.1911125336256292,1.1911125336256292,0.03649267,0.023284782,0.000105166735,1.0
13020000,0.43709007,217.6265060240964,0.497053,1.3369166732189202,1.3369166732189202,0.045101803,0.022998665,0.000104857405,1.0
13040000,0.44901565,312.32394366197184,0.44410914,0.933090161794508,0.933090161794508,0.027818922,0.02345651,0.000104547624,1.0
13060000,0.4057727,310.0625,0.4597766,1.1498797244857997,1.1498797244857997,0.028582979,0.022670805,0.00010423876,1.0
13080000,0.49800295,336.57894736842104,0.4009953,0.9518386168699515,0.9518386168699515,0.02920017,0.027942665,0.000103929706,1.0
13100000,0.37888202,178.75471698113208,0.5741564,1.2027934170415941,1.2027934170415941,0.041464947,0.02336324,0.00010361985,1.0
13120000,0.44017878,342.0,0.42391023,0.9391451749590135,0.9391451749590135,0.033781737,0.02461002,0.00010331118,1.0
13140000,0.42115584,226.12359550561797,0.48322386,1.2451281124788725,1.2451281124788725,0.04457383,0.023214042,0.00010300276,1.0
13160000,0.47391406,244.9746835443038,0.531823,1.3428759662599503,1.3428759662599503,0.037971973,0.022510186,0.00010269357,1.0
13180000,0.4224838,271.22535211267603,0.5675271,1.1997648152247282,1.1997648152247282,0.032419853,0.025259672,0.000102384234,1.0
13200000,0.4995087,258.5753424657534,0.41629875,0.8227863271963106,0.8227863271963106,0.033556595,0.021500943,0.000102153426,1.0
13220000,0.44279644,267.01162790697674,0.45970723,0.8426174731102101,0.8426174731102101,0.036239922,0.022193532,0.00010192019,1.0
13240000,0.4924512,275.94117647058823,0.40940052,1.02464708642048,1.02464708642048,0.03342811,0.024288384,0.000101610814,1.0
13260000,0.39327976,257.6623376623377,0.49265155,1.098654569646755,1.098654569646755,0.040204532,0.023014724,0.00010130141,1.0
13280000,0.4433878,273.52702702702703,0.44639906,1.0419986460306874,1.0419986460306874,0.03383691,0.028781109,0.00010099267,1.0
13300000,0.44153005,205.14,0.5662571,1.3644360329210758,1.3644360329210758,0.047458023,0.02538786,0.00010068339,1.0
13320000,0.43672633,315.7368421052632,0.4913651,1.199284509081265,1.199284509081265,0.039196577,0.02262103,0.00010037476,1.0
13340000,0.43685234,243.95454545454547,0.48926556,1.1019056838175112,1.1019056838175112,0.032506153,0.024078783,0.0001000661,1.0
13360000,0.4829951,455.02272727272725,0.4093366,0.9639363940805197,0.9639363940805197,0.024736978,0.02232578,9.9755984e-05,1.0
13380000,0.40836427,204.5326086956522,0.54055154,1.3719582571596889,1.3719582571596889,0.034009166,0.028105125,9.944492e-05,1.0
13400000,0.4499375,273.77464788732397,0.48574233,1.1773958625271916,1.1773958625271916,0.040172115,0.022266649,9.913667e-05,1.0
13420000,0.40556115,226.06451612903226,0.5855598,1.3530598074683677,1.3530598074683677,0.042637512,0.024271758,9.882756e-05,1.0
13440000,0.38214627,265.7638888888889,0.5223111,0.9685722375288606,0.9685722375288606,0.04433395,0.027000763,9.851856e-05,1.0
13460000,0.42942664,302.1506849315069,0.5108643,1.2076959840550616,1.2076959840550616,0.035448205,0.022090051,9.8209704e-05,1.0
13480000,0.4163295,239.2405063291139,0.55080587,1.5629974617980993,1.5629974617980993,0.03955195,0.026698329,9.789971e-05,1.0
13500000,0.40558097,257.1125,0.568319,1.2283802596323283,1.2283802596323283,0.04058599,0.022337843,9.759038e-05,1.0
13520000,0.417365,261.9594594594595,0.58586276,1.3505123689362448,1.3505123689362448,0.039063998,0.02371647,9.728018e-05,1.0
13540000,0.43028697,279.15714285714284,0.5176341,1.2191097483866744,1.2191097483866744,0.02445051,0.021958353,9.704755e-05,1.0
13560000,0.39618278,234.66666666666666,0.6161755,1.2761310601028903,1.2761310601028903,0.040516786,0.025387786,9.681561e-05,1.0
13580000,0.37720764,291.14925373134326,0.5207102,1.4168761753991468,1.4168761753991468,0.038360715,0.031394213,9.6506e-05,1.0
13600000,0.32820413,223.77011494252875,0.6587904,1.396237952955838,1.396237952955838,0.038454324,0.02250239,9.619712e-05,1.0
13620000,0.43296996,221.1685393258427,0.5578817,1.1433236136027936,1.1433236136027936,0.043655362,0.024960794,9.588837e-05,1.0
13640000,0.39700425,266.6533333333333,0.57210076,1.1058493669827778,1.1058493669827778,0.041223966,0.0219231,9.557941e-05,1.0
13660000,0.41505492,269.12820512820514,0.5193686,1.0633320872409222,1.0633320872409222,0.03563523,0.020808728,9.526986e-05,1.0
13680000,0.38756275,206.22727272727272,0.57929033,1.1489539581738162,1.1489539581738162,0.048017558,0.024656698,9.495992e-05,1.0
13700000,0.3307569,170.87704918032787,0.66474205,1.4146975549395944,1.4146975549395944,0.047702827,0.02464823,9.465056e-05,1.0
13720000,0.40566307,297.5072463768116,0.5549013,1.122636249963788,1.122636249963788,0.03443687,0.026948035,9.43405e-05,1.0
13740000,0.4372937,208.86516853932585,0.59839344,1.3576775386594655,1.3576775386594655,0.04162214,0.022655293,9.40317e-05,1.0
13760000,0.41966996,314.6885245901639,0.5540698,1.2123322723613632,1.2123322723613632,0.029455498,0.024157478,9.372368e-05,1.0
13780000,0.42063475,201.30392156862746,0.5947629,1.3666951168401569,1.3666951168401569,0.041149817,0.023208495,9.3414405e-05,1.0
13800000,0.41341752,273.0875,0.55615705,1.0510312793776393,1.0510312793776393,0.03465516,0.025008399,9.3104936e-05,1.0
13820000,0.45020956,209.5909090909091,0.56514776,1.2205591155216098,1.2205591155216098,0.042483207,0.026419114,9.2795024e-05,1.0
13840000,0.45013362,286.3636363636364,0.5266302,1.1640815750910685,1.1640815750910685,0.03683111,0.023274908,9.2486756e-05,1.0
13860000,0.37798432,230.17021276595744,0.60151935,1.085756400718968,1.085756400718968,0.04909619,0.01971773,9.217845e-05,1.0
13880000,0.41032052,235.7037037037037,0.5708641,1.247337373624365,1.247337373624365,0.03955873,0.023858769,9.1946196e-05,1.0
13900000,0.3927008,281.25714285714287,0.55011696,1.3550690458693975,1.3550690458693975,0.037756816,0.029104399,9.171524e-05,1.0
13920000,0.44380403,281.80882352941177,0.4693101,1.0702206048676197,1.0702206048676197,0.03243445,0.025088286,9.1406764e-05,1.0
13940000,0.48511454,293.3809523809524,0.44369534,0.7533222478297021,0.7533222478297021,0.038733218,0.02332457,9.1096495e-05,1.0
13960000,0.4400556,265.8045977011494,0.4692602,1.0608862414099705,1.0608862414099705,0.028542526,0.023083951,9.0787216e-05,1.0
13980000,0.4353152,229.78571428571428,0.4986766,1.365321201261352,1.365321201261352,0.03847178,0.021167818,9.047919e-05,1.0
14000000,0.42129266,254.15277777777777,0.5356085,1.425616684059302,1.425616684059302,0.039148666,0.021461267,9.016934e-05,1.0
14020000,0.45845753,309.53731343283584,0.4583768,1.2076750237713842,1.2076750237713842,0.029745322,0.025454426,8.985999e-05,1.0
14040000,0.43426785,243.79761904761904,0.47148216,1.2946927990899029,1.2946927990899029,0.033566497,0.022643343,8.955125e-05,1.0
14060000,0.4104535,305.2295081967213,0.48016044,1.2712758404593314,1.2712758404593314,0.034544226,0.026878567,8.924211e-05,1.0
14080000,0.4517298,247.02409638554218,0.49825573,1.0172192879829063,1.0172192879829063,0.037044734,0.025623968,8.893214e-05,1.0
14100000,0.4155395,277.05194805194805,0.48757398,1.2518960948249227,1.2518960948249227,0.030814815,0.025480986,8.862224e-05,1.0
14120000,0.40977386,225.5,0.57319635,1.2646517064631655,1.2646517064631655,0.041650824,0.022325173,8.831279e-05,1.0
14140000,0.46063125,260.2535211267606,0.47672603,1.265371448546648,1.265371448546648,0.038590025,0.024997756,8.800338e-05,1.0
14160000,0.4180368,291.9220779220779,0.4471071,1.0630169054130456,1.0630169054130456,0.034373146,0.024544863,8.76946e-05,1.0
14180000,0.35601795,189.83157894736843,0.5606931,1.3374646024312824,1.3374646024312824,0.044317916,0.024737347,8.738677e-05,1.0
14200000,0.49881437,271.70512820512823,0.50620896,1.1687855605820292,1.1687855605820292,0.032118812,0.026233211,8.707913e-05,1.0
14220000,0.39964443,201.19767441860466,0.55863595,1.2051773026416248,1.2051773026416248,0.03534683,0.026739264,8.684745e-05,1.0
14240000,0.37938353,293.04285714285714,0.5401378,1.2827377150888029,1.2827377150888029,0.03843589,0.022184502,8.6615e-05,1.0
14260000,0.44694546,283.3766233766234,0.5492729,1.4106282308124578,1.4106282308124578,0.032288577,0.022791808,8.630448e-05,1.0
14280000,0.4662505,279.85714285714283,0.524778,1.1446159689322761,1.1446159689322761,0.034654297,0.027364515,8.599443e-05,1.0
14300000,0.45618725,259.90909090909093,0.5027377,1.2922884749296384,1.2922884749296384,0.02538973,0.024112072,8.568606e-05,1.0
14320000,0.48032728,238.46753246753246,0.49568224,1.202368840671979,1.202368840671979,0.041172907,0.022798635,8.5378e-05,1.0
14340000,0.40614012,326.3968253968254,0.4338833,0.8861984347383822,0.8861984347383822,0.029009968,0.020853885,8.506862e-05,1.0
14360000,0.41788062,212.52,0.56019336,1.263462395729995,1.263462395729995,0.041335464,0.026637306,8.4758045e-05,1.0
14380000,0.51049787,306.1,0.4205811,1.0429033752530814,1.0429033752530814,0.030271303,0.020389535,8.444904e-05,1.0
14400000,0.44811344,326.5806451612903,0.5126979,1.3578548729419708,1.3578548729419708,0.030166786,0.024672842,8.413796e-05,1.0
14420000,0.39741528,184.23584905660377,0.6155999,1.3057754808017668,1.3057754808017668,0.041144617,0.024945911,8.3828796e-05,1.0
14440000,0.43838528,212.01980198019803,0.62421215,1.227932688844676,1.227932688844676,0.036372855,0.02242787,8.351973e-05,1.0
14460000,0.47284946,254.05,0.5340911,1.1326725345104933,1.1326725345104933,0.033627827,0.021817021,8.321088e-05,1.0
14480000,0.46925008,238.69736842105263,0.56270754,1.3647880244255066,1.3647880244255066,0.03472683,0.027503736,8.2902465e-05,1.0
14500000,0.4652027,217.17777777777778,0.5430854,1.2015197925515226,1.2015197925515226,0.039837245,0.024857227,8.25931e-05,1.0
14520000,0.4651836,229.14772727272728,0.5404036,1.0067747237010933,1.0067747237010933,0.040625177,0.024075966,8.228503e-05,1.0
14540000,0.4605063,193.8859649122807,0.63384396,1.2435808836765911,1.2435808836765911,0.036212362,0.026673583,8.2053266e-05,1.0
14560000,0.54343045,216.67088607594937,0.608637,1.3965823025077204,1.3965823025077204,0.044022843,0.02240626,8.182185e-05,1.0
14580000,0.48481798,249.02298850574712,0.60058427,1.3117790991483733,1.3117790991483733,0.038169175,0.025142377,8.151207e-05,1.0
14600000,0.46460265,261.13698630136986,0.57370204,1.382851364443431,1.382851364443431,0.0331192,0.023479119,8.120318e-05,1.0
14620000,0.47369772,255.8641975308642,0.60204893,1.4161790383082848,1.4161790383082848,0.032946873,0.026298545,8.089411e-05,1.0
14640000,0.38791692,205.13636363636363,0.6256459,1.3794727444818073,1.3794727444818073,0.04234667,0.02550586,8.05855e-05,1.0
14660000,0.40063182,171.53787878787878,0.7337687,1.403709109195254,1.403709109195254,0.051631264,0.02724348,8.027593e-05,1.0
14680000,0.40707383,196.14285714285714,0.7127793,1.343579393379467,1.343579393379467,0.03767606,0.022870768,7.996702e-05,1.0
14700000,0.46210074,212.98936170212767,0.6339951,1.4822305475410662,1.4822305475410662,0.03630384,0.025441702,7.965902e-05,1.0
14720000,0.4503817,216.4390243902439,0.66395074,1.3865414895117283,1.3865414895117283,0.036161155,0.02362774,7.935015e-05,1.0
14740000,0.4559379,271.7439024390244,0.6570621,1.3607716471140767,1.3607716471140767,0.03687318,0.022154797,7.904126e-05,1.0
14760000,0.46017134,238.4,0.60863084,1.5196447624383789,1.5196447624383789,0.03254457,0.019624628,7.873199e-05,1.0
14780000,0.45862305,206.46464646464648,0.69650024,1.4696939560500057,1.4696939560500057,0.034187607,0.020983253,7.842288e-05,1.0
14800000,0.4738863,221.0215053763441,0.61816496,1.3600945905174897,1.3600945905174897,0.035308033,0.024778591,7.811363e-05,1.0
14820000,0.4782294,303.3134328358209,0.62667,1.5279343552998643,1.5279343552998643,0.026719656,0.021573111,7.780432e-05,1.0
14840000,0.5208107,264.3424657534247,0.5903601,0.9748567705218857,0.9748567705218857,0.031385563,0.020456117,7.749474e-05,1.0
14860000,0.42214036,182.48245614035088,0.70804435,1.4433904388028642,1.4433904388028642,0.03585641,0.024507094,7.718536e-05,1.0
14880000,0.4304602,183.66037735849056,0.6701986,1.3582405788156222,1.3582405788156222,0.04029221,0.021566512,7.695382e-05,1.0
14900000,0.43559894,232.21176470588236,0.63765216,1.2226690492104917,1.2226690492104917,0.037014242,0.023057997,7.6722376e-05,1.0
14920000,0.48671356,248.3875,0.6287654,1.3551362780854106,1.3551362780854106,0.028092256,0.024826918,7.6413795e-05,1.0
14940000,0.46171966,194.05208333333334,0.65446925,1.1491587692007577,1.1491587692007577,0.037732124,0.022022102,7.610538e-05,1.0
14960000,0.39400262,211.81553398058253,0.7221506,1.4040495438627827,1.4040495438627827,0.045085147,0.024042401,7.579577e-05,1.0
14980000,0.48175925,275.5882352941176,0.5623169,1.3476239130345744,1.3476239130345744,0.03051667,0.026172854,7.5486605e-05,1.0
15000000,0.43441674,196.3921568627451,0.71174437,1.5089019852526047,1.5089019852526047,0.037117004,0.023774546,7.517728e-05,1.0
15020000,0.44282076,252.59493670886076,0.62969446,1.254938763473183,1.254938763473183,0.03860906,0.020041447,7.486844e-05,1.0
15040000,0.4729976,280.2608695652174,0.5799948,1.2678420541511066,1.2678420541511066,0.034462146,0.026044207,7.4558586e-05,1.0
15060000,0.44014302,299.2054794520548,0.5717163,0.974148676806205,0.974148676806205,0.032740783,0.023498097,7.424901e-05,1.0
15080000,0.42817703,182.52,0.6319344,1.4719510152190924,1.4719510152190924,0.040735304,0.017658921,7.3940326e-05,1.0
15100000,0.44541427,272.75342465753425,0.5570645,1.3235916848190956,1.3235916848190956,0.030090269,0.0233749,7.3631614e-05,1.0
15120000,0.47518635,245.87179487179486,0.54902023,1.2340860851580584,1.2340860851580584,0.033231508,0.024257565,7.3322924e-05,1.0
15140000,0.4567621,228.9090909090909,0.65198016,1.3007323259506562,1.3007323259506562,0.035845257,0.02798279,7.301477e-05,1.0
15160000,0.45564428,247.72972972972974,0.6153296,1.330864394160166,1.330864394160166,0.034034498,0.02008843,7.270559e-05,1.0
15180000,0.39965975,197.91836734693877,0.7297741,1.479863650570012,1.479863650570012,0.044465374,0.023871988,7.239688e-05,1.0
15200000,0.4386676,265.5394736842105,0.6645553,1.0296750217676163,1.0296750217676163,0.0372521,0.02267839,7.2086834e-05,1.0
15220000,0.40428606,214.01075268817203,0.6976143,1.290744115428258,1.290744115428258,0.04605294,0.023442997,7.185384e-05,1.0
15240000,0.3988885,247.91666666666666,0.6276256,1.1183566395417754,1.1183566395417754,0.049472906,0.02331655,7.162238e-05,1.0
15260000,0.4244637,280.74242424242425,0.5907115,1.3762044942201073,1.3762044942201073,0.036240496,0.020095328,7.1313974e-05,1.0
15280000,0.44162732,264.2191780821918,0.5510137,1.0911493372835526,1.0911493372835526,0.038392767,0.019943692,7.100488e-05,1.0
15300000,0.4168937,271.275,0.5373299,1.259133786894381,1.259133786894381,0.0305981,0.020687267,7.069559e-05,1.0
15320000,0.4146181,204.25510204081633,0.58379185,1.264521450716622,1.264521450716622,0.052788034,0.02436183,7.038695e-05,1.0
15340000,0.39170736,259.5774647887324,0.6044453,1.4931845575780935,1.4931845575780935,0.041633792,0.021270301,7.007862e-05,1.0
15360000,0.44301847,304.35820895522386,0.49499536,1.336516463823283,1.336516463823283,0.024682486,0.025236396,6.976982e-05,1.0
15380000,0.4535315,250.0126582278481,0.55473644,1.419243600506049,1.419243600506049,0.045759052,0.025420573,6.946176e-05,1.0
15400000,0.4133297,262.9113924050633,0.59319246,1.381577238063269,1.381577238063269,0.03257991,0.026663737,6.9154135e-05,1.0
15420000,0.41313004,194.03846153846155,0.69231135,1.5746673338401775,1.5746673338401775,0.04475104,0.021653531,6.884537e-05,1.0
15440000,0.4260973,205.48314606741573,0.6591629,1.4685577974551254,1.4685577974551254,0.033800784,0.024345601,6.8535635e-05,1.0
15460000,0.4626296,233.82978723404256,0.69792765,1.4555677725903449,1.4555677725903449,0.039160747,0.02470303,6.822747e-05,1.0
15480000,0.40792406,213.51136363636363,0.619886,1.2110102507709102,1.2110102507709102,0.039769694,0.02163818,6.7916146e-05,1.0
15500000,0.4444562,199.72277227722773,0.7062098,1.5190657016401197,1.5190657016401197,0.038325753,0.022390578,6.760601e-05,1.0
15520000,0.43737328,228.47252747252747,0.6897921,1.5125725415873004,1.5125725415873004,0.030997206,0.023111124,6.729642e-05,1.0
15540000,0.39488193,267.6,0.6565888,1.4678927801441455,1.4678927801441455,0.033580653,0.019936195,6.6985085e-05,1.0
15560000,0.43020937,200.72277227722773,0.6851529,1.255846094267041,1.255846094267041,0.03293459,0.025972972,6.675349e-05,1.0
15580000,0.41072124,179.12727272727273,0.7428963,1.5203536547720433,1.5203536547720433,0.04150725,0.024592668,6.6520966e-05,1.0
15600000,0.47076902,294.94202898550725,0.58083636,1.0542529533233713,1.0542529533233713,0.03818904,0.023457963,6.621096e-05,1.0
15620000,0.46913067,234.02469135802468,0.60111856,1.3034646394776135,1.3034646394776135,0.027665831,0.022779884,6.5900895e-05,1.0
15640000,0.43292338,274.2133333333333,0.59385705,1.3115746880571046,1.3115746880571046,0.029602222,0.024163427,6.559263e-05,1.0
15660000,0.4871855,230.26190476190476,0.6031849,1.1737821586430073,1.1737821586430073,0.03074757,0.02413518,6.528358e-05,1.0
15680000,0.43899968,177.33333333333334,0.741199,1.4888273659042823,1.4888273659042823,0.039197356,0.024352428,6.497449e-05,1.0
15700000,0.42995033,197.30526315789473,0.695495,1.3915968774964935,1.3915968774964935,0.037559345,0.024029415,6.466525e-05,1.0
15720000,0.49370617,255.58536585365854,0.68002945,1.5485280769445546,1.5485280769445546,0.029364062,0.02326225,6.435567e-05,1.0
15740000,0.49924853,236.27058823529413,0.6847593,1.5108306029263665,1.5108306029263665,0.02894796,0.025151977,6.404595e-05,1.0
15760000,0.4452862,186.20388349514562,0.7482802,1.4557076340629942,1.4557076340629942,0.037364505,0.023499712,6.373612e-05,1.0
15780000,0.40843195,169.77391304347827,0.80079865,1.4558687022198802,1.4558687022198802,0.03778238,0.025459537,6.3427826e-05,1.0
15800000,0.42158186,192.48214285714286,0.82518065,1.5107690533705518,1.5107690533705518,0.03495185,0.025030252,6.312003e-05,1.0
15820000,0.38774964,200.37113402061857,0.7811147,1.4495239832128088,1.4495239832128088,0.03380616,0.018749319,6.281121e-05,1.0
15840000,0.41948092,213.2888888888889,0.77587163,1.5615703468466853,1.5615703468466853,0.03701111,0.023683704,6.25007e-05,1.0
15860000,0.41510394,164.45081967213116,0.8289795,1.5318205078727887,1.5318205078727887,0.04401598,0.023667125,6.219183e-05,1.0
15880000,0.46380752,264.69736842105266,0.65127873,1.2055720152457554,1.2055720152457554,0.031952433,0.023217779,6.188334e-05,1.0
15900000,0.5001794,248.73611111111111,0.6138448,1.1430068648841283,1.1430068648841283,0.026307855,0.021735502,6.16501e-05,1.0
15920000,0.4180729,205.85585585585585,0.70506793,1.2304585629755311,1.2304585629755311,0.033341166,0.027074995,6.14191e-05,1.0
15940000,0.43155995,178.2336448598131,0.74248487,1.4427654304515536,1.4427654304515536,0.037430327,0.023292609,6.111113e-05,1.0
15960000,0.38565978,145.66141732283464,0.80951494,1.4366110305147848,1.4366110305147848,0.045613058,0.023336692,6.0802166e-05,1.0
15980000,0.40183473,234.1011235955056,0.70913863,1.4786943961562735,1.4786943961562735,0.03654582,0.022158414,6.0493876e-05,1.0
16000000,0.4517756,224.23863636363637,0.7459702,1.5606839303997742,1.5606839303997742,0.030255418,0.025948612,6.0184608e-05,1.0
16020000,0.44609335,183.9304347826087,0.7421629,1.389443502218827,1.389443502218827,0.04399678,0.024127215,5.987475e-05,1.0
16040000,0.48620653,210.26666666666668,0.71586794,1.4395500197178788,1.4395500197178788,0.033549815,0.020165278,5.9565566e-05,1.0
16060000,0.5047745,246.875,0.65742934,1.1799741013918394,1.1799741013918394,0.027600365,0.021304052,5.925598e-05,1.0
16080000,0.37960854,146.04964539007094,0.81279665,1.4528464426419565,1.4528464426419565,0.042883955,0.022541504,5.894647e-05,1.0
16100000,0.48994,229.51136363636363,0.7161845,1.4397318342023275,1.4397318342023275,0.033077322,0.023727521,5.863651e-05,1.0
16120000,0.47818726,187.96226415094338,0.80274636,1.4674476715866651,1.4674476715866651,0.031792022,0.0257002,5.8328762e-05,1.0
16140000,0.48275298,191.6601941747573,0.759111,1.4728077817889094,1.4728077817889094,0.027971465,0.027502894,5.802019e-05,1.0
16160000,0.44127947,181.46153846153845,0.7523704,1.3901288706379442,1.3901288706379442,0.04111623,0.021424092,5.771067e-05,1.0
16180000,0.45157212,219.9468085106383,0.762063,1.1905096922350187,1.1905096922350187,0.03453242,0.02649273,5.7401667e-05,1.0
16200000,0.43555906,181.62385321100916,0.78734165,1.4517200213941661,1.4517200213941661,0.03515862,0.02761111,5.7093224e-05,1.0
16220000,0.5035811,228.88636363636363,0.65482426,1.2406057636628205,1.2406057636628205,0.025289524,0.02305575,5.6783014e-05,1.0
16240000,0.51984364,216.58241758241758,0.69615984,1.435800015764392,1.435800015764392,0.030567165,0.025740452,5.6550478e-05,1.0
16260000,0.44355753,188.31578947368422,0.7862845,1.5119117220982592,1.5119117220982592,0.044650365,0.021678194,5.6319168e-05,1.0
16280000,0.46187416,201.41346153846155,0.74963176,1.3564666786364146,1.3564666786364146,0.023873504,0.033786334,5.6010555e-05,1.0
16300000,0.46053037,210.46875,0.7704434,1.4851031144408835,1.4851031144408835,0.035200775,0.024861254,5.5701756e-05,1.0
16320000,0.47602898,167.89344262295083,0.7931383,1.425879526394801,1.425879526394801,0.03274415,0.026197473,5.539204e-05,1.0
16340000,0.4418316,177.0900900900901,0.83399403,1.4549509036753858,1.4549509036753858,0.04249122,0.020494597,5.508319e-05,1.0
16360000,0.47908682,226.8170731707317,0.70645076,1.5667518831697511,1.5667518831697511,0.030475363,0.023803039,5.4775315e-05,1.0
16380000,0.48681045,204.6413043478261,0.7505787,1.5646531906058179,1.5646531906058179,0.03131125,0.025828416,5.4466494e-05,1.0
16400000,0.48706117,215.6701030927835,0.7307235,1.3146165064776067,1.3146165064776067,0.026856292,0.02986252,5.4158096e-05,1.0
16420000,0.52195764,235.11494252873564,0.69545156,1.377004566856406,1.377004566856406,0.034072325,0.028922696,5.384838e-05,1.0
16440000,0.47092694,185.82692307692307,0.7752893,1.2950990392038455,1.2950990392038455,0.030998703,0.0218359,5.353824e-05,1.0
16460000,0.4358201,179.13636363636363,0.75024086,1.3482378491678753,1.3482378491678753,0.033988927,0.024679309,5.3228716e-05,1.0
16480000,0.48236144,168.60683760683762,0.769145,1.4975914580699725,1.4975914580699725,0.03407006,0.021830043,5.2920637e-05,1.0
